date,timestamp,humidity,pm_10,pm_2_5,pm_2_5_sp,temperature
2024-09-12,2024-09-12,94.42965925232438,22.3099173553719,20.71349862258953,21.30027548209366,28.90114524147727
2024-09-13,2024-09-13,90.09646306935925,19.95623342175066,18.27188328912467,19.35411140583554,30.08248893272339
2024-09-14,2024-09-14,78.84214397263179,17.28253305497564,15.75504523312457,17.14613778705637,33.104181150305
2024-09-15,2024-09-15,81.36304661693758,20.18776077885953,18.60570236439499,19.12100139082058,32.54097250141255
2024-09-16,2024-09-16,83.13722509662394,18.28102710413695,16.45435092724679,17.77032810271042,32.06076688544695
2024-09-17,2024-09-17,79.94651042522175,37.30223390275953,32.19316688567674,37.2299605781866,32.83459857634897
2024-09-18,2024-09-18,83.38903653419624,28.40127388535032,25.18188251946214,27.71549893842888,31.39512142892611
2024-09-19,2024-09-19,78.92884516275116,23.16927453769559,20.16571834992888,23.7275960170697,32.57561261759035
2024-09-20,2024-09-20,78.94575767910358,54.3930412371134,44.72551546391752,58.3569587628866,33.09100396854361
2024-09-21,2024-09-21,86.69597346608232,34.01026957637998,29.74326059050064,33.34403080872914,31.45566693013378
2024-09-22,2024-09-22,81.58707872284371,56.73022049286641,47.01426718547341,63.46692607003891,32.39851658446316
2024-09-24,2024-09-24,91.09050018108444,40.90728476821192,33.841059602649,42.98013245033113,30.11383541688224
2024-09-25,2024-09-25,87.01784006013119,48.52769679300292,40.567055393586,51.0131195335277,31.09478875429915
2024-09-26,2024-09-26,90.01653564821362,24.473604826546,21.42986425339366,25.54600301659125,30.10597332570348
2024-09-27,2024-09-27,92.48122595306626,34.83333333333334,30.95614035087719,34.38095238095238,29.76418516689673
2024-09-28,2024-09-28,85.78897679105718,40.6063829787234,34.93191489361702,40.41808510638298,31.8381396354513
2024-09-29,2024-09-29,84.3434915309999,42.5609756097561,36.00076219512195,44.48551829268293,32.94605697073587
2024-09-30,2024-09-30,91.2402702780331,23.32352941176471,21.11617647058824,21.90588235294118,30.51200014002183
2024-10-01,2024-10-01,85.3261577219203,25.9072463768116,23.30869565217391,26.59855072463768,32.0565941852072
2024-10-02,2024-10-02,89.26775455474854,54.80989583333334,47.10546875,62.07161458333334,30.57314276695251
2024-10-03,2024-10-03,84.02271975131245,39.36205648081101,34.55901520637219,40.96741491672701,32.83062381730574
2024-10-04,2024-10-04,95.22978656413828,46.91480996068152,39.44954128440367,47.76277850589777,30.03700786305599
2024-10-05,2024-10-05,87.87582182548415,27.91690140845071,25.05070422535211,26.70070422535211,31.48166452327245
2024-10-06,2024-10-06,90.79528936371467,17.71946964410328,16.2854152128402,16.90509420795534,30.7134735043533
2024-10-07,2024-10-07,84.5358722787395,27.67945643485212,24.11270983213429,27.96243005595523,32.07979636798374
2024-10-08,2024-10-08,80.78773226628013,44.08455625436758,37.3487071977638,46.71278825995807,33.2201406290946
2024-10-09,2024-10-09,89.95487980396823,57.47096317280453,47.32932011331444,64.33711048158641,31.63695813576155
2024-10-10,2024-10-10,80.83668990491547,43.70747330960854,37.76725978647687,45.17010676156583,32.89026986661755
2024-10-11,2024-10-11,90.7672000130571,40.70891364902507,34.92548746518106,40.75139275766017,31.14708669338386
2024-10-12,2024-10-12,90.02290210389255,24.17543859649123,21.98947368421053,23.2378947368421,31.04112484580592
2024-10-13,2024-10-13,88.22855093880389,13.73574408901252,12.74269819193324,13.06606397774687,31.53696688889463
2024-10-14,2024-10-14,90.02109575337926,6.192200557103064,5.825905292479109,5.825905292479109,31.50503866861526
2024-10-15,2024-10-15,84.27537446238023,16.86759581881533,15.30452961672474,16.33867595818815,32.47984095982143
2024-10-16,2024-10-16,82.69077516951651,24.01187980433263,21.40251572327044,23.24737945492662,32.30020711007109
2024-10-17,2024-10-17,83.47764681171438,39.13058659217877,34.8477653631285,44.76396648044692,33.00229248387853
2024-10-18,2024-10-18,83.83225039851366,25.4533426183844,22.73816155988858,25.11490250696379,32.47528224934442
2024-10-19,2024-10-19,82.49068714797538,30.21642310368824,27.02783576896312,29.60473208072373,31.74559718631753
2024-10-20,2024-10-20,80.64098153941381,28.83868665239115,25.75160599571734,27.85224839400428,32.88286686964668
2024-10-21,2024-10-21,74.80580690349329,24.79846582984658,22.64783821478382,23.51255230125523,34.73334084993625
2024-10-22,2024-10-22,73.77209752984734,36.30828114126653,31.84759916492693,38.27835768963118,35.27936198766147
2024-10-23,2024-10-23,72.8846378232853,43.57533286615277,37.58093903293623,49.17309039943938,35.20179582794981
2024-10-24,2024-10-24,71.92445254806826,32.1707492795389,27.85158501440922,32.4157060518732,35.69304562439493
2024-10-25,2024-10-25,76.58092538654181,38.07526132404181,33.02369337979094,39.97421602787456,34.42151942236498
2024-10-26,2024-10-26,76.15162087552375,48.6731843575419,42.99650837988827,55.02164804469274,34.00077159178323
2024-10-27,2024-10-27,75.02506907393293,49.34146341463415,43.17003484320558,57.31707317073171,34.32720479400316
2024-10-28,2024-10-28,70.95488012252659,48.47071129707113,42.46025104602511,54.26917712691771,35.09437976023143
2024-10-29,2024-10-29,70.01761583078058,40.26375176304654,34.71861777150917,43.63258110014105,35.50619816746463
2024-10-30,2024-10-30,77.23838314622724,25.19747899159664,22.34593837535014,24.78781512605042,33.45953099867877
2024-10-31,2024-10-31,77.12639750651962,35.36138613861386,31.01414427157001,35.64285714285715,33.54833298053229
2024-11-01,2024-11-01,83.44948624765406,32.57122905027933,28.54399441340782,34.64036312849162,31.96187749255303
2024-11-02,2024-11-02,81.04598638245393,14.80598052851182,13.72253129346314,13.92906815020862,33.3323707633622
2024-11-03,2024-11-03,85.98036477361691,36.31732776617954,31.32637439109255,38.09394572025052,32.07322409357059
2024-11-04,2024-11-04,78.70592556650139,23.43096234309623,21.07670850767085,25.67154811715481,33.64946210060836
2024-11-05,2024-11-05,84.66621457327548,32.16283924843424,27.49338900487126,33.97355601948504,32.05389544461117
2024-11-06,2024-11-06,85.26109161696398,23.20725750174459,21.23586880669923,22.77599441730635,31.64641758984648
2024-11-07,2024-11-07,83.16058586848499,18.26372832369942,16.47182080924856,17.42196531791907,32.20923584847063
2024-11-08,2024-11-08,91.84287839693864,17.66222570532915,15.50940438871473,17.6230407523511,29.83212344797683
2024-11-09,2024-11-09,84.26094405642668,30.91236749116608,26.9809187279152,31.00353356890459,32.22109305984982
2024-11-10,2024-11-10,86.17203018882059,13.9621698786581,12.63097787294789,13.42255531763026,31.52941465377808
2024-11-11,2024-11-11,86.21822776316934,18.52990264255911,16.77816411682893,18.10152990264256,32.37693330342979
2024-11-12,2024-11-12,79.7238835317646,24.91111111111111,22.33030303030303,26.19292929292929,34.15569830797389
2024-11-13,2024-11-13,89.29982907533902,38.54672395273899,32.90547798066595,39.48979591836735,32.3532733855775
2024-11-14,2024-11-14,88.21166482499348,32.66318719554628,28.18162839248434,33.30897703549061,31.99539789824993
2024-11-15,2024-11-15,88.79892748455669,41.40116279069768,35.45697674418604,41.33604651162791,31.94924358988917
2024-11-16,2024-11-16,87.8574344661686,42.74650349650349,36.60664335664335,44.52097902097902,32.39184746375451
2024-11-17,2024-11-17,94.0452479649257,22.2965034965035,20.08741258741259,21.08041958041958,30.61735652043269
2024-11-18,2024-11-18,87.71373347930802,9.382045929018789,8.589422407794014,8.611691022964509,31.65880748772671
2024-11-19,2024-11-19,92.80292720701766,26.06263048016702,23.13013221990257,25.39526791927627,30.4272123269099
2024-11-20,2024-11-20,89.34830836692672,25.26008344923505,22.5201668984701,24.03059805285118,31.53644163850617
2024-11-21,2024-11-21,88.95008503889837,26.27310924369748,23.10364145658263,24.81022408963586,31.86249099859671
2024-11-22,2024-11-22,95.01765767444893,18.05660377358491,16.58708272859216,16.97460087082728,30.28366553939133
2024-11-23,2024-11-23,89.18509171835741,15.26848528356066,14.25987078248385,14.30796841349605,31.92372888262462
2024-11-24,2024-11-24,91.13005170170564,22.88276397515528,20.6110248447205,21.65683229813665,31.06008636285059
2024-11-25,2024-11-25,92.94631522649182,41.90320334261838,36.03481894150418,45.75069637883009,30.90584518018495
2024-11-26,2024-11-26,91.19608009035753,30.25608907446068,26.44537230340988,29.05010438413361,31.26424514674941
2024-11-27,2024-11-27,89.44540835158429,9.50391459074733,8.81423487544484,8.832740213523131,31.18749897849111
2024-11-28,2024-11-28,93.93152118807627,11.60936408106219,10.77218728162124,11.68832983927324,30.23047078875261
2024-11-29,2024-11-29,88.6567987221836,10.26054774241303,9.358253145817912,9.415247964470762,31.34366774260583
2024-11-30,2024-11-30,95.44570563436832,19.85224839400428,17.70164168451106,18.95074946466809,30.05114602327857
2024-12-01,2024-12-01,85.4278076001979,19.79401530967293,17.25678496868476,19.72164231036882,32.46348339232124
2024-12-02,2024-12-02,83.6212583239032,14.87883008356546,13.27367688022284,14.54317548746518,32.66045594281805
2024-12-03,2024-12-03,88.18633671166259,44.87299371946965,38.6168876482903,49.57641311933008,31.6373798719088
2024-12-04,2024-12-04,86.65361895183197,37.09596662030598,32.71070931849791,38.46592489568846,31.98452223988667
2024-12-05,2024-12-05,80.22322375794307,26.3941504178273,23.68802228412256,24.63370473537605,31.93829677231133
2024-12-06,2024-12-06,75.10924866149476,36.90979020979021,31.67552447552448,37.4020979020979,33.05603966346154
2024-12-07,2024-12-07,78.23875119523645,22.12795549374131,19.76842837273992,21.27816411682893,33.20701100398502
2024-12-08,2024-12-08,76.52617684634328,23.52998605299861,20.54811715481172,22.10808926080892,33.53867981723163
2024-12-09,2024-12-09,75.99885286186499,23.71100278551532,20.96309192200557,24.15738161559889,34.12363773099067
2024-12-10,2024-12-10,83.65992026438543,19.61377870563674,17.41196938065414,18.56228253305498,31.69669388231505
2024-12-11,2024-12-11,82.97083362864184,26.91625959525471,23.44452198185624,25.89253314724354,32.67577571296559
2024-12-12,2024-12-12,83.91114130139516,17.27279053583855,15.55601948503827,17.09533750869868,32.14072470207373
2024-12-13,2024-12-13,88.12930861416594,10.61409630146546,9.79483600837404,9.839497557571528,31.43783941501524
2024-12-14,2024-12-14,85.07164077674112,17.66814650388457,16.21864594894562,16.64927857935627,32.65501540985277
2024-12-15,2024-12-15,79.50915661486951,28.25421245421245,24.43956043956044,28.02344322344322,33.93219798999829
2024-12-16,2024-12-16,80.36729505845717,26.41678321678322,23.39020979020979,25.16293706293706,34.16042621319111
2024-12-17,2024-12-17,82.0538941278577,12.4095966620306,11.30528511821975,11.45688456189152,33.29625454665225
2024-12-18,2024-12-18,90.02288563337831,18.77506963788301,17.01740947075209,17.84540389972145,31.25602105865904
2024-12-19,2024-12-19,92.04212975880456,10.02771699489424,9.315827862873816,9.36615609044493,30.42800903320312
2024-12-20,2024-12-20,89.71365209909969,11.13718662952646,10.23607242339833,10.3433147632312,30.94234394877838
2024-12-21,2024-12-21,90.38484768479252,16.53444676409186,15.10438413361169,15.35490605427975,31.01513123960236
2024-12-22,2024-12-22,86.86983006317415,15.25621007806955,13.805535841022,14.07594038325053,31.97944019930846
2024-12-23,2024-12-23,86.68153002267093,22.73903966597077,20.56715379262352,21.28253305497564,32.52704086781544
2024-12-24,2024-12-24,95.2929279749478,23.75156576200418,21.09533750869868,22.30619345859429,30.38303956607189
2024-12-25,2024-12-25,85.23670504684236,19.06894150417827,17.28481894150418,17.63649025069638,32.4120942862253
2024-12-26,2024-12-26,89.60521099874782,14.55261324041812,13.2404181184669,13.59442508710801,31.24103421201274
2024-12-27,2024-12-27,83.7216450308547,27.8756148981026,24.23260716795502,26.72522839072382,32.63728899764747
2024-12-28,2024-12-28,80.79758275261324,39.84320557491289,34.26620209059234,39.66689895470383,33.75609564698117
2024-12-29,2024-12-29,84.40072226209116,30.39874739039666,27.13987473903967,28.52748782185108,32.77103878013276
2024-12-30,2024-12-30,84.71749344880828,21.53127354935946,19.03692539562924,21.24943481537302,32.56393209628621
2024-12-31,2024-12-31,89.18407761395268,19.25,16.60724233983287,18.58635097493036,31.40857226664438
2025-01-01,2025-01-01,85.5843030999913,28.48712595685456,24.94084899095337,27.24495476687543,32.53763728450385
2025-01-02,2025-01-02,83.57757909337901,22.11033519553073,19.97555865921788,21.51396648044693,33.3134253730987
2025-01-03,2025-01-03,85.25099920594708,32.52649930264993,28.43444909344491,31.41283124128313,32.94943965129772
2025-01-04,2025-01-04,89.46639887137665,41.44289693593315,35.11211699164345,43.92061281337048,31.71221571048322
2025-01-05,2025-01-05,87.01749521572721,36.48851774530272,31.39665970772442,35.75574112734864,32.24963480843881
2025-01-06,2025-01-06,85.2779805203984,30.09052924791087,26.23676880222841,31.65529247910863,32.60020660209258
2025-01-07,2025-01-07,88.20012888314413,17.8232428670842,16.12804453723034,16.70772442588726,31.38347585913035
2025-01-08,2025-01-08,89.41909057362344,13.21507760532151,11.92017738359202,12.23872875092387,30.70812249233429
2025-01-09,2025-01-09,86.09436178095726,20.75878220140515,18.77127244340359,19.27166276346604,32.2149372324173
2025-01-10,2025-01-10,91.9462476078636,28.49478079331941,24.68336812804454,27.5080027835769,30.55966052730297
2025-01-11,2025-01-11,88.1957709039008,23.33286713286713,20.58391608391608,22.40699300699301,30.94205181415265
2025-01-12,2025-01-12,96.743200615588,17.98397212543554,16.19651567944251,16.52613240418118,28.60716200804644
2025-01-13,2025-01-13,99.68126414963731,10.08414464534075,9.191237830319889,9.191237830319889,28.36013380399257
2025-01-14,2025-01-14,93.86101167791811,20.53379790940767,18.08571428571429,19.73449477351916,29.53374223343587
2025-01-15,2025-01-15,95.2496949091077,16.79485396383867,15.12726008344923,15.73296244784423,29.74909160332819
2025-01-16,2025-01-16,94.28939872428454,29.60612386917188,25.73347251217815,28.40501043841336,30.12381280887102
2025-01-17,2025-01-17,98.38149210139936,19.45784996133024,17.50734725444702,18.08894044856922,29.14599354471795
2025-01-18,2025-01-18,98.94213903517952,10.9375,9.916666666666666,9.99702380952381,28.65630558558873
2025-01-19,2025-01-19,95.44994590509742,15.66991643454039,14.18871866295265,14.52646239554318,29.55218798930063
2025-01-20,2025-01-20,93.02870631632742,17.95400696864111,16.14703832752613,16.76933797909408,30.34090619495368
2025-01-21,2025-01-21,90.30609237044406,38.09533750869868,32.46346555323591,39.55671537926235,30.79784162358103
2025-01-22,2025-01-22,84.73887104144644,25.01620859760395,22.31007751937985,23.14446793516561,31.65238491324491
2025-01-23,2025-01-23,92.811275043554,53.33170731707317,43.68710801393728,57.04947735191637,30.34650849133003
2025-01-24,2025-01-24,85.78391139161882,41.70318021201413,34.78445229681979,42.00353356890459,31.95095361500663
2025-01-25,2025-01-25,89.8640242127655,17.28989547038328,15.61811846689895,16.01672473867596,31.29092521986257
2025-01-26,2025-01-26,94.13379315138695,15.88904396371249,14.69923237962317,14.72993719469644,30.45503412687271
2025-01-27,2025-01-27,89.72339139021182,17.56228253305498,16.0883785664579,16.22199025748086,31.64849840773421
2025-01-28,2025-01-28,93.29365920755043,8.697857142857142,7.902857142857143,7.950714285714286,30.14373715585856
2025-01-29,2025-01-29,98.2359862941458,11.77785515320334,10.58844011142061,10.63300835654596,28.0859438711019
2025-01-30,2025-01-30,89.40513947666652,22.57323055360897,20.26699369306237,20.65451997196917,30.00547434453289
2025-01-31,2025-01-31,87.1725763308977,49.00417536534447,42.10438413361169,57.15170494084899,30.49986646170407
2025-02-01,2025-02-01,83.22621869275558,20.46362339514979,18.03994293865906,19.13552068473609,31.33290154403186
2025-02-02,2025-02-02,82.60804497763971,30.36350974930362,26.41225626740947,29.25905292479109,32.43311953743852
2025-02-03,2025-02-03,84.22070176013277,34.26415094339622,29.71698113207547,33.13696715583508,32.72105538870053
2025-02-04,2025-02-04,79.27763002484559,43.785664578984,37.26304801670146,46.65831593597773,33.26451502662611
2025-02-05,2025-02-05,82.32604591709793,33.18117480537862,28.72611464968153,31.78060863411182,32.09465334622976
2025-02-06,2025-02-06,89.87504060515614,20.88239387613083,18.90187891440501,19.13013221990257,30.24286831594957
2025-02-07,2025-02-07,81.30027749744298,32.78412256267409,28.19986072423398,32.61142061281337,32.07627936658089
2025-02-08,2025-02-08,79.46903066827592,30.87543493389005,26.67849686847599,30.29993041057759,32.86666583417602
2025-02-09,2025-02-09,91.00768532925662,44.29805013927577,38.31058495821727,48.14972144846796,30.04546311572402
2025-02-10,2025-02-10,85.60877602355703,31.15299026425591,26.90542420027817,32.40681502086231,31.24108984341044
2025-02-11,2025-02-11,80.65873587349463,31.89592123769339,27.45288326300984,30.86708860759494,31.97840694636735
